customer_id,plan_type,contract_type,price_per_month,status,churn_date
2438,Premium,Annual,70,Active,
2439,Standard,Annual,40,Active,
2440,Basic,Annual,20,Active,
2441,Premium,Monthly,70,Active,
2442,Basic,Monthly,20,Active,
2443,Basic,Monthly,20,Active,
2444,Standard,Annual,40,Active,
2445,Standard,Monthly,40,Active,
2446,Premium,Annual,70,Active,
2447,Basic,Annual,20,Active,
2448,Premium,Monthly,70,Active,
2449,Basic,Annual,20,Active,
2450,Basic,Monthly,20,Active,
2451,Premium,Monthly,70,Active,
2452,Basic,Annual,20,Active,
2453,Standard,Monthly,40,Active,
2454,Basic,Monthly,20,Active,
2455,Premium,Monthly,70,Active,
2456,Basic,Annual,20,Active,
2457,Standard,Annual,40,Active,
2458,Standard,Monthly,40,Active,
2459,Basic,Monthly,20,Active,
2460,Standard,Monthly,40,Active,
2461,Standard,Annual,40,Active,
2462,Basic,Monthly,20,Active,
2463,Premium,Annual,70,Active,
2464,Basic,Monthly,20,Active,
2465,Basic,Monthly,20,Active,
2466,Basic,Annual,20,Active,
2467,Basic,Monthly,20,Active,
2468,Premium,Annual,70,Active,
2469,Basic,Monthly,20,Active,
2470,Standard,Monthly,40,Active,
2471,Basic,Monthly,20,Active,
2472,Premium,Monthly,70,Active,
2473,Premium,Monthly,70,Active,
2474,Premium,Annual,70,Active,
2475,Premium,Monthly,70,Active,
2476,Basic,Annual,20,Active,
2477,Premium,Monthly,70,Active,
2478,Premium,Monthly,70,Active,
2479,Premium,Monthly,70,Active,
2480,Basic,Annual,20,Active,
2481,Standard,Annual,40,Active,
2482,Premium,Annual,70,Active,
2483,Basic,Annual,20,Active,
2484,Standard,Annual,40,Active,
2485,Premium,Annual,70,Active,
2486,Basic,Monthly,20,Active,
2487,Standard,Annual,40,Active,
2488,Premium,Annual,70,Active,
2489,Basic,Monthly,20,Active,
2490,Standard,Monthly,40,Active,
2491,Premium,Monthly,70,Active,
2492,Standard,Monthly,40,Active,
2493,Premium,Monthly,70,Active,
2494,Premium,Monthly,70,Active,
2495,Standard,Annual,40,Active,
2496,Basic,Annual,20,Active,
2497,Basic,Annual,20,Active,
2498,Basic,Annual,20,Active,
2499,Standard,Annual,40,Active,
2500,Premium,Annual,70,Active,
2501,Premium,Monthly,70,Active,
2502,Standard,Annual,40,Active,
2503,Premium,Monthly,70,Active,
2504,Basic,Monthly,20,Active,
2505,Premium,Monthly,70,Active,
2506,Premium,Annual,70,Active,
2507,Premium,Annual,70,Active,
2508,Standard,Annual,40,Active,
2509,Premium,Annual,70,Active,
2510,Standard,Monthly,40,Active,
2511,Premium,Annual,70,Active,
2512,Basic,Annual,20,Active,
2513,Premium,Annual,70,Active,
2514,Premium,Monthly,70,Active,
2515,Premium,Annual,70,Active,
2516,Premium,Monthly,70,Active,
2517,Premium,Monthly,70,Active,
2518,Premium,Annual,70,Active,
2519,Standard,Annual,40,Active,
2520,Premium,Annual,70,Active,
2521,Basic,Monthly,20,Active,
2522,Standard,Monthly,40,Active,
2523,Standard,Annual,40,Active,
2524,Premium,Annual,70,Active,
2525,Standard,Annual,40,Active,
2526,Premium,Monthly,70,Active,
2527,Standard,Annual,40,Active,
2528,Premium,Monthly,70,Active,
2529,Basic,Monthly,20,Active,
2530,Premium,Monthly,70,Active,
2531,Standard,Annual,40,Active,
2532,Standard,Annual,40,Active,
2533,Standard,Annual,40,Active,
2534,Premium,Annual,70,Active,
2535,Standard,Annual,40,Active,
2536,Standard,Monthly,40,Active,
2537,Standard,Annual,40,Active,
2538,Premium,Monthly,70,Active,
2539,Basic,Monthly,20,Active,
2540,Premium,Annual,70,Active,
2541,Basic,Annual,20,Active,
2542,Premium,Monthly,70,Active,
2543,Standard,Annual,40,Active,
2544,Premium,Monthly,70,Active,
2545,Basic,Annual,20,Active,
2546,Basic,Annual,20,Active,
2547,Standard,Annual,40,Active,
2548,Premium,Annual,70,Active,
2549,Premium,Annual,70,Active,
2550,Premium,Annual,70,Active,
2551,Standard,Annual,40,Active,
2552,Premium,Monthly,70,Active,
2553,Standard,Annual,40,Active,
2554,Basic,Monthly,20,Active,
2555,Premium,Annual,70,Active,
2556,Standard,Annual,40,Active,
2557,Basic,Monthly,20,Active,
2558,Standard,Annual,40,Active,
2559,Premium,Monthly,70,Active,
2560,Standard,Monthly,40,Active,
2561,Basic,Annual,20,Active,
2562,Standard,Annual,40,Active,
2563,Standard,Monthly,40,Active,
2564,Standard,Annual,40,Active,
2565,Basic,Monthly,20,Active,
2566,Basic,Annual,20,Active,
2567,Basic,Annual,20,Active,
2568,Standard,Annual,40,Active,
2569,Basic,Monthly,20,Active,
2570,Standard,Annual,40,Active,
2571,Basic,Monthly,20,Active,
2572,Standard,Monthly,40,Active,
2573,Standard,Monthly,40,Active,
2574,Basic,Annual,20,Active,
2575,Standard,Annual,40,Active,
2576,Standard,Monthly,40,Active,
2577,Standard,Annual,40,Active,
2578,Standard,Annual,40,Active,
2579,Standard,Annual,40,Active,
2580,Basic,Monthly,20,Active,
2581,Standard,Monthly,40,Active,
2582,Basic,Annual,20,Active,
2583,Premium,Annual,70,Active,
2584,Premium,Annual,70,Active,
2585,Standard,Monthly,40,Active,
2586,Premium,Annual,70,Active,
2587,Basic,Annual,20,Active,
2588,Premium,Monthly,70,Active,
2589,Basic,Annual,20,Active,
2590,Premium,Monthly,70,Active,
2591,Standard,Monthly,40,Active,
2592,Basic,Annual,20,Active,
2593,Basic,Annual,20,Active,
2594,Standard,Annual,40,Active,
2595,Premium,Annual,70,Active,
2596,Basic,Monthly,20,Active,
2597,Premium,Annual,70,Active,
2598,Premium,Monthly,70,Active,
2599,Basic,Annual,20,Active,
2600,Premium,Annual,70,Active,
2601,Basic,Monthly,20,Active,
2602,Basic,Annual,20,Active,
2603,Basic,Annual,20,Active,
2604,Premium,Monthly,70,Active,
2605,Basic,Monthly,20,Active,
2606,Standard,Annual,40,Active,
2607,Premium,Monthly,70,Active,
2608,Premium,Monthly,70,Active,
2609,Basic,Monthly,20,Active,
2610,Standard,Monthly,40,Active,
2611,Basic,Monthly,20,Active,
2612,Basic,Annual,20,Active,
2613,Standard,Monthly,40,Active,
2614,Basic,Monthly,20,Active,
2615,Premium,Monthly,70,Active,
2616,Premium,Monthly,70,Active,
2617,Premium,Annual,70,Active,
2618,Basic,Annual,20,Active,
2619,Premium,Monthly,70,Active,
2620,Basic,Monthly,20,Active,
2621,Premium,Monthly,70,Active,
2622,Premium,Annual,70,Active,
2623,Premium,Monthly,70,Active,
2624,Premium,Monthly,70,Active,
2625,Premium,Monthly,70,Active,
2626,Premium,Annual,70,Active,
2627,Standard,Annual,40,Active,
2628,Premium,Monthly,70,Active,
2629,Standard,Annual,40,Active,
2630,Standard,Annual,40,Active,
2631,Basic,Annual,20,Active,
2632,Basic,Monthly,20,Active,
2633,Premium,Monthly,70,Active,
2634,Standard,Monthly,40,Active,
2635,Basic,Annual,20,Active,
2636,Basic,Annual,20,Active,
2637,Standard,Annual,40,Active,
2638,Standard,Annual,40,Active,
2639,Basic,Annual,20,Active,
2640,Standard,Annual,40,Active,
2641,Basic,Annual,20,Active,
2642,Standard,Monthly,40,Active,
2643,Premium,Monthly,70,Active,
2644,Standard,Annual,40,Active,
2645,Standard,Monthly,40,Active,
2646,Standard,Annual,40,Active,
2647,Premium,Monthly,70,Active,
2648,Premium,Annual,70,Active,
2649,Standard,Annual,40,Active,
2650,Standard,Monthly,40,Active,
2651,Standard,Annual,40,Active,
2652,Premium,Annual,70,Active,
2653,Premium,Monthly,70,Active,
2654,Standard,Annual,40,Active,
2655,Standard,Monthly,40,Active,
2656,Premium,Annual,70,Active,
2657,Basic,Monthly,20,Active,
2658,Standard,Annual,40,Active,
2659,Standard,Annual,40,Active,
2660,Standard,Monthly,40,Active,
2661,Basic,Annual,20,Active,
2662,Basic,Monthly,20,Active,
2663,Premium,Annual,70,Active,
2664,Premium,Monthly,70,Active,
2665,Premium,Annual,70,Active,
2666,Standard,Annual,40,Active,
2667,Standard,Annual,40,Active,
2668,Premium,Monthly,70,Active,
2669,Basic,Monthly,20,Active,
2670,Basic,Monthly,20,Active,
2671,Basic,Monthly,20,Active,
2672,Standard,Annual,40,Active,
2673,Premium,Annual,70,Active,
2674,Basic,Monthly,20,Active,
2675,Basic,Monthly,20,Active,
2676,Standard,Monthly,40,Active,
2677,Basic,Annual,20,Active,
2678,Premium,Annual,70,Active,
2679,Basic,Annual,20,Active,
2680,Premium,Monthly,70,Active,
2681,Basic,Annual,20,Active,
2682,Standard,Annual,40,Active,
2683,Premium,Annual,70,Active,
2684,Standard,Monthly,40,Active,
2685,Basic,Annual,20,Active,
2686,Standard,Annual,40,Active,
2687,Premium,Annual,70,Active,
2688,Premium,Annual,70,Active,
2689,Premium,Annual,70,Active,
2690,Premium,Annual,70,Active,
2691,Premium,Annual,70,Active,
2692,Standard,Annual,40,Active,
2693,Premium,Monthly,70,Active,
2694,Basic,Annual,20,Active,
2695,Standard,Monthly,40,Active,
2696,Premium,Monthly,70,Active,
2697,Standard,Annual,40,Active,
2698,Premium,Annual,70,Active,
2699,Standard,Annual,40,Active,
2700,Premium,Annual,70,Active,
2701,Basic,Annual,20,Active,
2702,Basic,Monthly,20,Active,
2703,Standard,Monthly,40,Active,
2704,Standard,Annual,40,Active,
2705,Basic,Annual,20,Active,
2706,Standard,Annual,40,Active,
2707,Basic,Annual,20,Active,
2708,Standard,Monthly,40,Active,
2709,Basic,Monthly,20,Active,
2710,Standard,Monthly,40,Active,
2711,Basic,Annual,20,Active,
2712,Standard,Annual,40,Active,
2713,Standard,Monthly,40,Active,
2714,Standard,Monthly,40,Active,
2715,Basic,Monthly,20,Active,
2716,Standard,Monthly,40,Active,
2717,Premium,Monthly,70,Active,
2718,Premium,Annual,70,Active,
2719,Premium,Monthly,70,Active,
2720,Standard,Annual,40,Active,
2721,Standard,Monthly,40,Active,
2722,Basic,Monthly,20,Active,
2723,Standard,Annual,40,Active,
2724,Basic,Monthly,20,Active,
2725,Premium,Annual,70,Active,
2726,Basic,Monthly,20,Active,
2727,Basic,Annual,20,Active,
2728,Standard,Annual,40,Active,
2729,Premium,Monthly,70,Active,
2730,Basic,Annual,20,Active,
2731,Premium,Monthly,70,Active,
2732,Standard,Monthly,40,Active,
2733,Basic,Monthly,20,Active,
2734,Premium,Monthly,70,Active,
2735,Basic,Annual,20,Active,
2736,Basic,Monthly,20,Active,
2737,Premium,Annual,70,Active,
2738,Basic,Monthly,20,Active,
2739,Standard,Monthly,40,Active,
2740,Basic,Monthly,20,Active,
2741,Premium,Annual,70,Active,
2742,Standard,Annual,40,Active,
2743,Premium,Annual,70,Active,
2744,Premium,Annual,70,Active,
2745,Standard,Monthly,40,Active,
2746,Standard,Monthly,40,Active,
2747,Standard,Monthly,40,Active,
2748,Premium,Monthly,70,Active,
2749,Standard,Annual,40,Active,
2750,Basic,Monthly,20,Active,
2751,Standard,Monthly,40,Active,
2752,Standard,Monthly,40,Active,
2753,Basic,Annual,20,Active,
2754,Basic,Annual,20,Active,
2755,Standard,Annual,40,Active,
2756,Basic,Monthly,20,Active,
2757,Basic,Annual,20,Active,
2758,Basic,Monthly,20,Active,
2759,Premium,Monthly,70,Active,
2760,Basic,Monthly,20,Active,
2761,Standard,Annual,40,Active,
2762,Standard,Annual,40,Active,
2763,Basic,Annual,20,Active,
2764,Basic,Annual,20,Active,
2765,Standard,Monthly,40,Active,
2766,Basic,Monthly,20,Active,
2767,Standard,Monthly,40,Active,
2768,Basic,Monthly,20,Active,
2769,Standard,Annual,40,Active,
2770,Basic,Monthly,20,Active,
2771,Basic,Annual,20,Active,
2772,Standard,Annual,40,Active,
2773,Standard,Annual,40,Active,
2774,Basic,Monthly,20,Active,
2775,Basic,Monthly,20,Active,
2776,Standard,Monthly,40,Active,
2777,Standard,Annual,40,Active,
2778,Standard,Monthly,40,Active,
2779,Standard,Monthly,40,Active,
2780,Standard,Annual,40,Active,
2781,Standard,Annual,40,Active,
2782,Standard,Monthly,40,Active,
2783,Standard,Annual,40,Active,
2784,Basic,Monthly,20,Active,
2785,Premium,Monthly,70,Active,
2786,Standard,Annual,40,Active,
2787,Premium,Monthly,70,Active,
2788,Basic,Annual,20,Active,
2789,Premium,Annual,70,Active,
2790,Basic,Monthly,20,Active,
2791,Basic,Annual,20,Active,
2792,Premium,Annual,70,Active,
2793,Premium,Annual,70,Active,
2794,Basic,Annual,20,Active,
2795,Premium,Monthly,70,Active,
2796,Standard,Annual,40,Active,
2797,Basic,Monthly,20,Active,
2798,Basic,Monthly,20,Active,
2799,Premium,Monthly,70,Active,
2800,Standard,Annual,40,Active,
2801,Premium,Monthly,70,Active,
2802,Basic,Monthly,20,Active,
2803,Standard,Monthly,40,Active,
2804,Premium,Monthly,70,Active,
2805,Premium,Monthly,70,Active,
2806,Basic,Annual,20,Active,
2807,Standard,Annual,40,Active,
2808,Premium,Annual,70,Active,
2809,Basic,Annual,20,Active,
2810,Standard,Annual,40,Active,
2811,Basic,Annual,20,Active,
2812,Premium,Annual,70,Active,
2813,Basic,Monthly,20,Active,
2814,Basic,Monthly,20,Active,
2815,Basic,Monthly,20,Active,
2816,Standard,Monthly,40,Active,
2817,Standard,Annual,40,Active,
2818,Standard,Annual,40,Active,
2819,Premium,Annual,70,Active,
2820,Premium,Monthly,70,Active,
2821,Premium,Monthly,70,Active,
2822,Basic,Monthly,20,Active,
2823,Standard,Monthly,40,Active,
2824,Premium,Monthly,70,Active,
2825,Standard,Annual,40,Active,
2826,Premium,Monthly,70,Active,
2827,Standard,Monthly,40,Active,
2828,Basic,Monthly,20,Active,
2829,Basic,Annual,20,Active,
2830,Standard,Annual,40,Active,
2831,Premium,Monthly,70,Active,
2832,Basic,Annual,20,Active,
2833,Basic,Monthly,20,Active,
2834,Basic,Annual,20,Active,
2835,Standard,Annual,40,Active,
2836,Premium,Annual,70,Active,
2837,Basic,Annual,20,Active,
2838,Premium,Monthly,70,Active,
2839,Basic,Annual,20,Active,
2840,Basic,Annual,20,Active,
2841,Standard,Monthly,40,Active,
2842,Standard,Annual,40,Active,
2843,Basic,Monthly,20,Active,
2844,Basic,Annual,20,Active,
2845,Basic,Annual,20,Active,
2846,Standard,Monthly,40,Active,
2847,Basic,Monthly,20,Active,
2848,Standard,Monthly,40,Active,
2849,Premium,Monthly,70,Active,
2850,Basic,Annual,20,Active,
2851,Basic,Annual,20,Active,
2852,Premium,Annual,70,Active,
2853,Standard,Monthly,40,Active,
2854,Standard,Annual,40,Active,
2855,Premium,Annual,70,Active,
2856,Standard,Monthly,40,Active,
2857,Standard,Monthly,40,Active,
2858,Standard,Monthly,40,Active,
2859,Premium,Monthly,70,Active,
2860,Basic,Monthly,20,Active,
2861,Basic,Annual,20,Active,
2862,Premium,Annual,70,Active,
2863,Premium,Monthly,70,Active,
2864,Standard,Monthly,40,Active,
2865,Basic,Monthly,20,Active,
2866,Standard,Monthly,40,Active,
2867,Standard,Annual,40,Active,
2868,Premium,Annual,70,Active,
2869,Basic,Annual,20,Active,
2870,Premium,Annual,70,Active,
2871,Basic,Annual,20,Active,
2872,Standard,Annual,40,Active,
2873,Standard,Monthly,40,Active,
2874,Premium,Annual,70,Active,
2875,Premium,Monthly,70,Active,
2876,Standard,Annual,40,Active,
2877,Basic,Annual,20,Active,
2878,Standard,Annual,40,Active,
2879,Basic,Annual,20,Active,
2880,Standard,Monthly,40,Active,
2881,Basic,Annual,20,Active,
2882,Premium,Annual,70,Active,
2883,Standard,Monthly,40,Active,
2884,Premium,Monthly,70,Active,
2885,Standard,Monthly,40,Active,
2886,Premium,Monthly,70,Active,
2887,Standard,Monthly,40,Active,
2888,Basic,Annual,20,Active,
2889,Premium,Monthly,70,Active,
2890,Basic,Annual,20,Active,
2891,Premium,Monthly,70,Active,
2892,Premium,Monthly,70,Active,
2893,Basic,Monthly,20,Active,
2894,Standard,Monthly,40,Active,
2895,Premium,Monthly,70,Active,
2896,Premium,Annual,70,Active,
2897,Premium,Monthly,70,Active,
2898,Premium,Monthly,70,Active,
2899,Premium,Annual,70,Active,
2900,Basic,Monthly,20,Active,
2901,Basic,Monthly,20,Active,
2902,Standard,Annual,40,Active,
2903,Premium,Monthly,70,Active,
2904,Premium,Monthly,70,Active,
2905,Standard,Annual,40,Active,
2906,Standard,Annual,40,Active,
2907,Standard,Monthly,40,Active,
2908,Basic,Annual,20,Active,
2909,Premium,Annual,70,Active,
2910,Basic,Annual,20,Active,
2911,Premium,Monthly,70,Active,
2912,Basic,Monthly,20,Active,
2913,Premium,Annual,70,Active,
2914,Standard,Annual,40,Active,
2915,Standard,Annual,40,Active,
2916,Basic,Annual,20,Active,
2917,Standard,Monthly,40,Active,
2918,Premium,Annual,70,Active,
2919,Premium,Annual,70,Active,
2920,Standard,Monthly,40,Active,
2921,Premium,Monthly,70,Active,
2922,Basic,Monthly,20,Active,
2923,Standard,Monthly,40,Active,
2924,Basic,Annual,20,Active,
2925,Standard,Monthly,40,Active,
2926,Premium,Annual,70,Active,
2927,Standard,Monthly,40,Active,
2928,Standard,Monthly,40,Active,
2929,Basic,Annual,20,Active,
2930,Standard,Monthly,40,Active,
2931,Standard,Annual,40,Active,
2932,Premium,Annual,70,Active,
2933,Premium,Annual,70,Active,
2934,Premium,Annual,70,Active,
2935,Basic,Annual,20,Active,
2936,Premium,Monthly,70,Active,
2937,Premium,Monthly,70,Active,
2938,Premium,Monthly,70,Active,
2939,Standard,Annual,40,Active,
2940,Standard,Annual,40,Active,
2941,Standard,Annual,40,Active,
2942,Standard,Monthly,40,Active,
2943,Standard,Annual,40,Active,
2944,Premium,Annual,70,Active,
2945,Basic,Monthly,20,Active,
2946,Standard,Annual,40,Active,
2947,Premium,Annual,70,Active,
2948,Basic,Monthly,20,Active,
2949,Standard,Monthly,40,Active,
2950,Basic,Monthly,20,Active,
2951,Premium,Monthly,70,Active,
2952,Basic,Annual,20,Active,
2953,Standard,Annual,40,Active,
2954,Premium,Monthly,70,Active,
2955,Basic,Annual,20,Active,
2956,Standard,Monthly,40,Active,
2957,Premium,Monthly,70,Active,
2958,Premium,Annual,70,Active,
2959,Premium,Monthly,70,Active,
2960,Basic,Annual,20,Active,
2961,Basic,Monthly,20,Active,
2962,Basic,Monthly,20,Active,
2963,Basic,Annual,20,Active,
2964,Premium,Monthly,70,Active,
2965,Basic,Annual,20,Active,
2966,Premium,Annual,70,Active,
2967,Premium,Monthly,70,Active,
2968,Premium,Annual,70,Active,
2969,Standard,Monthly,40,Active,
2970,Basic,Annual,20,Active,
2971,Standard,Monthly,40,Active,
2972,Standard,Monthly,40,Active,
2973,Basic,Monthly,20,Active,
2974,Premium,Annual,70,Active,
2975,Premium,Annual,70,Active,
2976,Standard,Annual,40,Active,
2977,Premium,Monthly,70,Active,
2978,Basic,Monthly,20,Active,
2979,Premium,Monthly,70,Active,
2980,Standard,Monthly,40,Active,
2981,Standard,Annual,40,Active,
2982,Basic,Annual,20,Active,
2983,Basic,Monthly,20,Active,
2984,Basic,Monthly,20,Active,
2985,Premium,Monthly,70,Active,
2986,Basic,Annual,20,Active,
2987,Premium,Annual,70,Active,
2988,Premium,Annual,70,Active,
2989,Standard,Monthly,40,Active,
2990,Basic,Annual,20,Active,
2991,Premium,Annual,70,Active,
2992,Standard,Monthly,40,Active,
2993,Standard,Annual,40,Active,
2994,Standard,Annual,40,Active,
2995,Premium,Annual,70,Active,
2996,Premium,Monthly,70,Active,
2997,Standard,Annual,40,Active,
2998,Basic,Monthly,20,Active,
2999,Basic,Annual,20,Active,
3000,Basic,Annual,20,Active,
3001,Premium,Annual,70,Active,
3002,Basic,Annual,20,Active,
3003,Basic,Monthly,20,Active,
3004,Basic,Annual,20,Active,
3005,Standard,Annual,40,Active,
3006,Basic,Monthly,20,Active,
3007,Standard,Monthly,40,Active,
3008,Basic,Annual,20,Active,
3009,Premium,Monthly,70,Active,
3010,Premium,Monthly,70,Active,
3011,Standard,Annual,40,Active,
3012,Standard,Annual,40,Active,
3013,Standard,Monthly,40,Active,
3014,Premium,Annual,70,Active,
3015,Basic,Monthly,20,Active,
3016,Premium,Monthly,70,Active,
3017,Standard,Annual,40,Active,
3018,Standard,Monthly,40,Active,
3019,Premium,Annual,70,Active,
3020,Standard,Monthly,40,Active,
3021,Standard,Annual,40,Active,
3022,Basic,Annual,20,Active,
3023,Standard,Monthly,40,Active,
3024,Basic,Monthly,20,Active,
3025,Basic,Annual,20,Active,
3026,Basic,Annual,20,Active,
3027,Premium,Annual,70,Active,
3028,Standard,Monthly,40,Active,
3029,Standard,Annual,40,Active,
3030,Premium,Monthly,70,Active,
3031,Basic,Monthly,20,Active,
3032,Basic,Monthly,20,Active,
3033,Premium,Annual,70,Active,
3034,Premium,Monthly,70,Active,
3035,Basic,Monthly,20,Active,
3036,Premium,Monthly,70,Active,
3037,Standard,Annual,40,Active,
3038,Standard,Monthly,40,Active,
3039,Premium,Annual,70,Active,
3040,Premium,Monthly,70,Active,
3041,Basic,Monthly,20,Active,
3042,Standard,Annual,40,Active,
3043,Basic,Monthly,20,Active,
3044,Standard,Annual,40,Active,
3045,Standard,Annual,40,Active,
3046,Basic,Monthly,20,Active,
3047,Standard,Annual,40,Active,
3048,Premium,Monthly,70,Active,
3049,Standard,Monthly,40,Active,
3050,Standard,Annual,40,Active,
3051,Standard,Annual,40,Active,
3052,Standard,Monthly,40,Active,
3053,Basic,Monthly,20,Active,
3054,Basic,Monthly,20,Active,
3055,Standard,Annual,40,Active,
3056,Standard,Monthly,40,Active,
3057,Basic,Monthly,20,Active,
3058,Premium,Annual,70,Active,
3059,Basic,Annual,20,Active,
3060,Basic,Annual,20,Active,
3061,Basic,Annual,20,Active,
3062,Basic,Annual,20,Active,
3063,Standard,Annual,40,Active,
3064,Basic,Annual,20,Active,
3065,Standard,Annual,40,Active,
3066,Premium,Monthly,70,Active,
3067,Premium,Monthly,70,Active,
3068,Standard,Monthly,40,Active,
3069,Basic,Monthly,20,Active,
3070,Basic,Annual,20,Active,
3071,Premium,Annual,70,Active,
3072,Basic,Annual,20,Active,
3073,Basic,Annual,20,Active,
3074,Basic,Monthly,20,Active,
3075,Standard,Monthly,40,Active,
3076,Premium,Monthly,70,Active,
3077,Basic,Monthly,20,Active,
3078,Basic,Annual,20,Active,
3079,Premium,Monthly,70,Active,
3080,Standard,Annual,40,Active,
3081,Standard,Monthly,40,Active,
3082,Standard,Monthly,40,Active,
3083,Premium,Annual,70,Active,
