customer_id,signup_date,age,province,segment,acquisition_channel
3556,2022-11-16,26,ON,Individual,Organic
3557,2021-09-02,62,ON,Individual,Organic
3558,2022-01-30,53,SK,Enterprise,Sales Team
3559,2020-08-08,73,QC,Individual,Organic
3560,2022-06-15,60,QC,Enterprise,Paid Ads
3561,2022-09-09,37,ON,Enterprise,Organic
3562,2021-02-21,35,MB,Individual,Organic
3563,2022-09-02,60,ON,Small Business,Organic
3564,2021-10-05,74,MB,Small Business,Sales Team
3565,2021-08-05,38,MB,Enterprise,Referral
3566,2021-12-03,21,AB,Enterprise,Sales Team
3567,2020-04-27,67,BC,Individual,Paid Ads
3568,2022-09-11,50,AB,Enterprise,Sales Team
3569,2020-05-24,44,NB,Enterprise,Organic
3570,2021-09-17,24,QC,Enterprise,Sales Team
3571,2022-03-11,23,NB,Small Business,Paid Ads
3572,2021-03-08,32,NB,Individual,Organic
3573,2022-12-15,35,MB,Small Business,Organic
3574,2021-07-27,49,SK,Enterprise,Referral
3575,2021-12-07,73,QC,Enterprise,Organic
3576,2022-01-28,28,BC,Small Business,Organic
3577,2021-05-23,37,QC,Individual,Referral
3578,2022-06-23,41,NB,Small Business,Referral
3579,2020-01-04,32,NB,Individual,Paid Ads
3580,2020-05-24,65,QC,Enterprise,Paid Ads
3581,2021-12-13,24,MB,Enterprise,Sales Team
3582,2022-09-13,38,AB,Enterprise,Organic
3583,2022-10-28,59,AB,Individual,Paid Ads
3584,2022-12-19,43,NS,Small Business,Referral
3585,2021-07-10,61,NS,Individual,Organic
3586,2020-04-08,73,MB,Small Business,Referral
3587,2022-04-10,31,MB,Enterprise,Organic
3588,2021-09-09,74,AB,Small Business,Organic
3589,2020-12-04,54,BC,Individual,Organic
3590,2021-10-29,38,NB,Individual,Paid Ads
3591,2020-11-25,35,ON,Small Business,Sales Team
3592,2022-02-07,22,SK,Small Business,Organic
3593,2021-02-21,20,BC,Small Business,Sales Team
3594,2021-05-16,40,QC,Individual,Sales Team
3595,2021-03-16,43,NS,Enterprise,Paid Ads
3596,2021-06-08,54,ON,Small Business,Paid Ads
3597,2022-04-30,41,SK,Individual,Organic
3598,2022-06-16,66,NS,Enterprise,Sales Team
3599,2020-07-21,36,QC,Small Business,Referral
3600,2022-05-29,68,NS,Individual,Paid Ads
3601,2022-01-23,42,NB,Enterprise,Sales Team
3602,2021-06-17,38,BC,Enterprise,Organic
3603,2022-11-26,29,QC,Individual,Referral
3604,2020-03-16,74,BC,Individual,Organic
3605,2020-03-12,58,MB,Individual,Organic
3606,2020-06-03,50,BC,Small Business,Referral
3607,2022-08-30,67,NS,Small Business,Sales Team
3608,2021-12-14,70,BC,Individual,Paid Ads
3609,2020-01-26,21,NB,Individual,Referral
3610,2020-07-11,59,QC,Small Business,Paid Ads
3611,2020-09-02,74,MB,Enterprise,Organic
3612,2021-11-16,24,BC,Individual,Sales Team
3613,2021-12-10,39,MB,Enterprise,Referral
3614,2020-01-02,72,AB,Small Business,Organic
3615,2021-10-26,50,AB,Individual,Paid Ads
3616,2020-11-10,34,NB,Individual,Organic
3617,2022-12-05,41,NB,Small Business,Paid Ads
3618,2020-07-23,51,ON,Individual,Paid Ads
3619,2022-10-06,45,BC,Individual,Organic
3620,2021-04-13,60,SK,Small Business,Organic
3621,2020-09-03,58,NB,Individual,Sales Team
3622,2021-03-01,56,BC,Individual,Organic
3623,2020-05-24,39,MB,Individual,Referral
3624,2022-10-13,66,AB,Individual,Organic
3625,2021-07-13,34,MB,Enterprise,Paid Ads
3626,2021-01-23,51,NB,Small Business,Paid Ads
3627,2020-05-08,23,MB,Enterprise,Sales Team
3628,2021-07-31,63,MB,Small Business,Sales Team
3629,2022-10-29,23,ON,Small Business,Paid Ads
3630,2022-10-05,51,SK,Enterprise,Sales Team
3631,2020-09-14,18,BC,Small Business,Organic
3632,2020-03-21,27,AB,Small Business,Referral
3633,2021-09-07,38,AB,Small Business,Sales Team
3634,2022-08-29,22,ON,Individual,Sales Team
3635,2021-04-19,19,SK,Individual,Organic
3636,2022-12-22,39,QC,Small Business,Organic
3637,2020-12-29,65,MB,Enterprise,Sales Team
3638,2021-10-28,74,AB,Small Business,Paid Ads
3639,2022-10-15,19,SK,Small Business,Sales Team
3640,2020-05-21,27,MB,Small Business,Referral
3641,2022-12-29,51,ON,Enterprise,Paid Ads
3642,2020-05-27,33,BC,Small Business,Sales Team
3643,2020-01-02,65,SK,Small Business,Organic
3644,2020-11-27,68,ON,Small Business,Referral
3645,2022-01-10,56,NB,Enterprise,Referral
3646,2020-05-01,39,MB,Enterprise,Referral
3647,2020-07-25,29,MB,Small Business,Paid Ads
3648,2022-07-11,41,BC,Small Business,Organic
3649,2020-12-17,64,NB,Individual,Referral
3650,2022-03-17,57,MB,Enterprise,Organic
3651,2022-11-22,55,ON,Small Business,Paid Ads
3652,2021-11-22,27,ON,Small Business,Paid Ads
3653,2020-01-15,52,ON,Individual,Paid Ads
3654,2020-01-13,68,AB,Small Business,Paid Ads
3655,2022-12-16,66,AB,Individual,Paid Ads
3656,2021-06-17,49,AB,Enterprise,Referral
3657,2020-07-06,24,NS,Enterprise,Organic
3658,2021-10-18,38,MB,Individual,Organic
3659,2022-12-14,37,NB,Small Business,Referral
3660,2020-07-24,43,NS,Small Business,Sales Team
3661,2022-01-12,21,BC,Small Business,Paid Ads
3662,2020-04-20,63,MB,Individual,Sales Team
3663,2020-12-21,69,SK,Enterprise,Referral
3664,2021-08-18,39,QC,Small Business,Referral
3665,2020-05-18,32,NS,Enterprise,Referral
3666,2020-06-08,73,MB,Small Business,Organic
3667,2020-06-09,57,MB,Enterprise,Sales Team
3668,2021-05-01,38,AB,Small Business,Sales Team
3669,2021-07-24,32,BC,Individual,Sales Team
3670,2021-04-09,39,SK,Enterprise,Paid Ads
3671,2020-08-01,69,NB,Small Business,Sales Team
3672,2021-08-17,45,NB,Small Business,Sales Team
3673,2020-07-25,31,NB,Individual,Organic
3674,2022-09-23,44,NS,Individual,Referral
3675,2022-11-17,58,MB,Individual,Paid Ads
3676,2020-08-09,57,AB,Enterprise,Paid Ads
3677,2020-04-16,45,ON,Small Business,Referral
3678,2022-04-04,43,NS,Enterprise,Organic
3679,2022-05-25,66,NB,Enterprise,Sales Team
3680,2020-01-14,19,ON,Individual,Organic
3681,2022-08-06,42,MB,Enterprise,Organic
3682,2022-10-06,73,SK,Enterprise,Organic
3683,2020-09-11,20,MB,Enterprise,Sales Team
3684,2021-11-14,25,SK,Individual,Organic
3685,2021-06-29,61,ON,Enterprise,Referral
3686,2020-11-26,50,AB,Enterprise,Sales Team
3687,2022-09-02,59,AB,Individual,Referral
3688,2020-08-23,69,MB,Enterprise,Paid Ads
3689,2021-10-01,52,ON,Small Business,Referral
3690,2022-08-15,23,BC,Individual,Organic
3691,2022-12-02,56,AB,Enterprise,Organic
3692,2021-11-18,69,BC,Individual,Referral
3693,2020-12-03,40,BC,Small Business,Organic
3694,2020-05-14,42,NB,Small Business,Organic
3695,2020-06-05,67,BC,Small Business,Sales Team
3696,2020-08-05,60,NB,Individual,Referral
3697,2020-07-10,36,MB,Enterprise,Sales Team
3698,2022-07-04,22,BC,Small Business,Referral
3699,2021-08-19,68,ON,Individual,Referral
3700,2021-06-30,28,QC,Individual,Referral
3701,2021-10-29,73,NB,Small Business,Paid Ads
3702,2021-05-03,29,MB,Enterprise,Organic
3703,2020-08-05,27,NB,Small Business,Paid Ads
3704,2021-01-19,25,NS,Small Business,Organic
3705,2021-03-06,41,NB,Small Business,Sales Team
3706,2022-09-28,45,AB,Individual,Paid Ads
3707,2020-05-10,58,NB,Individual,Sales Team
3708,2021-01-20,53,ON,Enterprise,Paid Ads
3709,2022-05-09,54,ON,Enterprise,Sales Team
3710,2022-07-22,38,ON,Small Business,Referral
3711,2022-07-21,25,NB,Enterprise,Sales Team
3712,2022-08-01,72,MB,Individual,Referral
3713,2021-03-18,26,SK,Enterprise,Referral
3714,2022-12-08,64,SK,Enterprise,Sales Team
3715,2020-02-11,32,BC,Individual,Referral
3716,2022-10-19,65,SK,Enterprise,Paid Ads
3717,2021-04-13,63,NB,Enterprise,Referral
3718,2020-11-15,57,MB,Enterprise,Paid Ads
3719,2022-03-15,35,NS,Individual,Sales Team
3720,2022-07-31,59,NS,Small Business,Referral
3721,2022-03-02,37,MB,Individual,Paid Ads
3722,2020-10-20,23,SK,Enterprise,Sales Team
3723,2021-08-31,29,BC,Individual,Organic
3724,2021-04-04,19,AB,Individual,Organic
3725,2022-09-30,24,BC,Small Business,Sales Team
3726,2020-03-25,33,SK,Individual,Referral
3727,2021-01-06,20,BC,Individual,Sales Team
3728,2022-02-07,62,NS,Individual,Organic
3729,2021-08-22,20,MB,Individual,Organic
3730,2020-06-24,44,BC,Small Business,Paid Ads
3731,2021-01-09,67,ON,Individual,Paid Ads
3732,2022-02-15,60,BC,Enterprise,Sales Team
3733,2022-09-18,57,NS,Individual,Referral
3734,2022-07-11,55,QC,Small Business,Sales Team
3735,2020-04-20,50,NB,Enterprise,Paid Ads
3736,2022-03-31,45,QC,Individual,Referral
3737,2020-01-19,18,NS,Enterprise,Referral
3738,2021-07-14,72,BC,Enterprise,Organic
3739,2021-05-06,25,BC,Individual,Organic
3740,2020-07-24,54,AB,Individual,Paid Ads
3741,2021-08-23,49,NS,Enterprise,Organic
3742,2022-06-01,65,SK,Individual,Sales Team
3743,2021-10-15,60,QC,Individual,Sales Team
3744,2021-07-21,54,SK,Small Business,Referral
3745,2022-04-28,21,BC,Small Business,Sales Team
3746,2022-11-26,47,NS,Individual,Organic
3747,2020-09-25,23,AB,Enterprise,Paid Ads
3748,2022-01-01,63,BC,Individual,Sales Team
3749,2020-04-23,71,QC,Individual,Paid Ads
3750,2020-01-26,36,ON,Individual,Paid Ads
3751,2022-07-01,49,MB,Small Business,Paid Ads
3752,2020-04-14,26,BC,Individual,Paid Ads
3753,2020-01-22,29,BC,Enterprise,Referral
3754,2021-02-11,28,MB,Small Business,Organic
3755,2020-12-01,63,BC,Enterprise,Sales Team
3756,2020-03-02,72,MB,Enterprise,Organic
3757,2020-04-03,33,ON,Small Business,Sales Team
3758,2021-09-10,18,MB,Individual,Paid Ads
3759,2022-02-25,62,ON,Individual,Referral
3760,2021-03-21,72,SK,Enterprise,Organic
3761,2022-09-03,70,QC,Small Business,Organic
3762,2022-02-17,38,ON,Small Business,Organic
3763,2021-10-07,47,NS,Enterprise,Organic
3764,2021-10-20,30,NB,Individual,Paid Ads
3765,2022-12-26,51,ON,Individual,Organic
3766,2021-09-16,21,NB,Enterprise,Referral
3767,2020-05-08,45,SK,Small Business,Sales Team
3768,2022-09-22,55,MB,Individual,Organic
3769,2022-04-13,48,ON,Individual,Referral
3770,2022-04-15,72,NS,Enterprise,Organic
3771,2022-08-14,44,NB,Individual,Sales Team
3772,2020-08-25,22,NS,Enterprise,Referral
3773,2021-03-07,42,NS,Enterprise,Sales Team
3774,2020-05-09,20,AB,Individual,Sales Team
3775,2021-04-26,50,BC,Enterprise,Paid Ads
3776,2020-05-02,21,SK,Individual,Paid Ads
3777,2022-03-05,42,NS,Individual,Referral
3778,2020-11-11,37,QC,Individual,Organic
3779,2020-08-29,51,QC,Small Business,Organic
3780,2022-04-13,43,ON,Enterprise,Referral
3781,2021-05-22,22,ON,Individual,Organic
3782,2021-08-29,52,AB,Small Business,Referral
3783,2022-06-29,45,MB,Individual,Paid Ads
3784,2022-09-12,46,SK,Enterprise,Referral
3785,2022-10-06,26,MB,Individual,Sales Team
3786,2022-11-23,69,NB,Enterprise,Organic
3787,2022-09-26,55,BC,Individual,Paid Ads
3788,2020-04-12,67,QC,Small Business,Paid Ads
3789,2021-04-26,23,QC,Small Business,Paid Ads
3790,2022-12-21,36,SK,Enterprise,Paid Ads
3791,2021-11-10,61,QC,Enterprise,Paid Ads
3792,2021-01-05,74,SK,Enterprise,Organic
3793,2020-03-30,28,ON,Small Business,Sales Team
3794,2021-01-14,19,NB,Small Business,Organic
3795,2020-05-13,64,QC,Individual,Referral
3796,2021-11-05,61,MB,Enterprise,Referral
3797,2020-06-29,61,BC,Small Business,Referral
3798,2021-12-05,26,ON,Individual,Sales Team
3799,2022-08-09,38,NB,Individual,Organic
3800,2022-08-03,41,NB,Individual,Paid Ads
3801,2020-03-26,51,MB,Enterprise,Sales Team
3802,2021-04-25,39,MB,Individual,Organic
3803,2022-10-31,20,MB,Enterprise,Sales Team
3804,2022-10-19,29,NB,Individual,Sales Team
3805,2020-09-29,45,NS,Small Business,Organic
3806,2020-07-04,47,QC,Individual,Sales Team
3807,2020-01-20,43,AB,Enterprise,Sales Team
3808,2020-08-01,65,ON,Enterprise,Paid Ads
3809,2022-12-25,38,ON,Enterprise,Paid Ads
3810,2020-01-18,45,ON,Enterprise,Paid Ads
3811,2020-09-11,73,MB,Enterprise,Referral
3812,2022-02-10,43,ON,Small Business,Sales Team
3813,2021-06-22,50,NS,Enterprise,Organic
3814,2022-03-23,38,BC,Enterprise,Sales Team
3815,2022-03-14,52,MB,Enterprise,Sales Team
3816,2021-02-06,69,NS,Enterprise,Paid Ads
3817,2020-09-16,51,AB,Small Business,Sales Team
3818,2021-07-31,58,QC,Individual,Organic
3819,2020-07-16,68,MB,Enterprise,Paid Ads
3820,2021-02-21,64,BC,Individual,Paid Ads
3821,2020-07-02,35,SK,Enterprise,Sales Team
3822,2020-02-15,28,ON,Enterprise,Paid Ads
3823,2021-06-04,74,SK,Small Business,Paid Ads
3824,2021-10-28,40,ON,Individual,Paid Ads
3825,2021-02-26,65,SK,Small Business,Referral
3826,2022-03-24,39,NB,Small Business,Organic
3827,2020-04-09,34,NB,Individual,Sales Team
3828,2021-02-12,22,ON,Small Business,Sales Team
3829,2022-06-14,61,QC,Small Business,Organic
3830,2022-09-01,28,BC,Small Business,Paid Ads
3831,2020-04-29,47,BC,Small Business,Referral
3832,2022-02-09,32,MB,Small Business,Paid Ads
3833,2021-12-08,44,NB,Individual,Referral
3834,2022-03-04,52,AB,Individual,Organic
3835,2021-07-13,50,QC,Individual,Organic
3836,2020-03-27,37,AB,Enterprise,Sales Team
3837,2022-02-15,33,SK,Individual,Referral
3838,2022-05-30,51,ON,Enterprise,Paid Ads
3839,2020-09-16,19,MB,Individual,Paid Ads
3840,2021-07-25,52,ON,Enterprise,Referral
3841,2020-09-01,57,SK,Individual,Organic
3842,2021-01-31,73,NB,Individual,Organic
3843,2020-06-08,45,QC,Individual,Paid Ads
3844,2022-06-10,64,SK,Enterprise,Sales Team
3845,2022-11-13,56,BC,Enterprise,Sales Team
3846,2020-06-28,23,MB,Individual,Organic
3847,2020-12-20,26,SK,Enterprise,Paid Ads
3848,2022-03-01,37,SK,Small Business,Paid Ads
3849,2020-01-04,18,NB,Small Business,Organic
3850,2020-03-09,25,AB,Small Business,Organic
3851,2020-01-20,72,MB,Individual,Organic
3852,2021-01-14,40,BC,Enterprise,Referral
3853,2020-03-12,20,SK,Enterprise,Paid Ads
3854,2022-01-02,21,QC,Small Business,Organic
3855,2021-07-19,42,AB,Small Business,Organic
3856,2021-08-17,64,BC,Individual,Sales Team
3857,2020-08-21,55,BC,Enterprise,Organic
3858,2020-10-05,32,NB,Enterprise,Sales Team
3859,2020-02-24,38,SK,Small Business,Referral
3860,2022-05-08,52,MB,Individual,Paid Ads
3861,2022-10-15,74,QC,Small Business,Referral
3862,2021-10-13,70,NB,Small Business,Organic
3863,2020-12-14,70,QC,Small Business,Sales Team
3864,2021-05-14,63,SK,Individual,Paid Ads
3865,2021-01-20,69,BC,Small Business,Sales Team
3866,2021-10-08,31,QC,Small Business,Sales Team
3867,2021-05-12,53,QC,Enterprise,Referral
3868,2021-02-25,29,QC,Small Business,Referral
3869,2020-04-30,34,MB,Small Business,Paid Ads
3870,2022-06-06,56,SK,Individual,Organic
3871,2021-08-02,26,NS,Small Business,Referral
3872,2020-07-04,52,NB,Enterprise,Referral
3873,2022-02-18,30,AB,Small Business,Organic
3874,2022-11-11,32,AB,Individual,Sales Team
3875,2020-03-22,35,MB,Enterprise,Sales Team
3876,2020-10-05,68,BC,Individual,Organic
3877,2020-12-12,50,NS,Individual,Referral
3878,2022-03-12,23,BC,Individual,Sales Team
3879,2020-03-12,44,NS,Small Business,Referral
3880,2021-09-14,40,NS,Enterprise,Referral
3881,2020-04-17,44,MB,Individual,Paid Ads
3882,2021-12-23,51,SK,Enterprise,Organic
3883,2021-03-14,73,ON,Individual,Paid Ads
3884,2021-04-27,63,NB,Small Business,Sales Team
3885,2021-05-23,55,NS,Small Business,Sales Team
3886,2020-05-14,31,AB,Enterprise,Referral
3887,2022-05-09,53,BC,Individual,Organic
3888,2021-12-10,70,SK,Enterprise,Sales Team
3889,2020-01-13,25,NS,Small Business,Sales Team
3890,2021-07-27,52,AB,Enterprise,Paid Ads
3891,2020-11-07,36,BC,Individual,Paid Ads
3892,2021-03-28,47,NB,Small Business,Organic
3893,2022-05-25,31,NS,Small Business,Paid Ads
3894,2021-04-17,37,NS,Small Business,Referral
3895,2022-08-25,66,AB,Individual,Referral
3896,2021-01-11,42,NS,Enterprise,Paid Ads
3897,2021-12-21,57,SK,Individual,Paid Ads
3898,2021-07-26,41,MB,Individual,Organic
3899,2022-07-08,31,MB,Small Business,Sales Team
3900,2022-02-05,43,NB,Individual,Referral
3901,2020-10-30,55,MB,Small Business,Organic
3902,2022-04-29,40,QC,Enterprise,Paid Ads
3903,2021-01-15,39,AB,Individual,Referral
3904,2020-08-21,65,AB,Individual,Organic
3905,2020-01-10,74,QC,Individual,Sales Team
3906,2021-09-28,36,ON,Small Business,Referral
3907,2020-02-07,63,MB,Enterprise,Sales Team
3908,2020-12-27,68,NB,Enterprise,Referral
3909,2022-04-21,20,NB,Small Business,Organic
3910,2021-06-22,59,BC,Small Business,Sales Team
3911,2022-09-14,36,NB,Small Business,Organic
3912,2022-12-13,26,AB,Small Business,Organic
3913,2020-01-15,45,SK,Individual,Referral
3914,2021-06-04,37,BC,Small Business,Referral
3915,2020-01-03,62,SK,Small Business,Sales Team
3916,2022-10-18,24,BC,Enterprise,Paid Ads
3917,2021-08-07,31,ON,Small Business,Organic
3918,2021-04-22,26,SK,Individual,Organic
3919,2020-06-10,72,ON,Individual,Referral
3920,2020-11-14,74,NS,Individual,Referral
3921,2022-04-03,36,MB,Small Business,Referral
3922,2021-01-04,64,NB,Individual,Sales Team
3923,2021-10-14,69,MB,Individual,Referral
3924,2022-02-03,31,BC,Enterprise,Referral
3925,2020-04-03,73,ON,Small Business,Organic
3926,2020-08-09,55,NB,Enterprise,Referral
3927,2021-03-10,70,AB,Individual,Sales Team
3928,2020-05-24,53,MB,Enterprise,Sales Team
3929,2020-03-09,57,QC,Enterprise,Paid Ads
3930,2020-12-25,34,NB,Enterprise,Referral
3931,2022-03-18,47,MB,Individual,Paid Ads
3932,2021-10-03,26,NB,Small Business,Sales Team
3933,2022-12-24,50,SK,Enterprise,Sales Team
3934,2021-08-01,73,MB,Individual,Referral
3935,2021-12-13,69,BC,Small Business,Sales Team
3936,2020-05-11,42,NB,Small Business,Referral
3937,2022-06-21,31,NS,Individual,Referral
3938,2020-05-28,28,NB,Small Business,Organic
3939,2022-02-24,70,SK,Enterprise,Sales Team
3940,2020-07-26,52,AB,Small Business,Sales Team
3941,2022-09-16,58,NS,Enterprise,Referral
3942,2021-09-04,31,ON,Small Business,Paid Ads
3943,2020-04-26,47,QC,Small Business,Organic
3944,2022-07-08,58,SK,Small Business,Paid Ads
3945,2022-06-01,21,NS,Small Business,Sales Team
3946,2020-04-06,21,NS,Small Business,Paid Ads
3947,2021-11-06,45,ON,Small Business,Sales Team
3948,2022-10-26,25,QC,Small Business,Organic
3949,2020-07-22,19,MB,Small Business,Sales Team
3950,2021-01-02,58,QC,Enterprise,Referral
3951,2021-03-29,63,QC,Enterprise,Organic
3952,2021-02-09,39,SK,Individual,Organic
3953,2021-05-04,58,ON,Small Business,Organic
3954,2021-09-02,73,SK,Small Business,Organic
3955,2022-12-24,72,ON,Enterprise,Referral
3956,2021-05-21,33,SK,Enterprise,Referral
3957,2021-05-09,46,AB,Enterprise,Sales Team
3958,2021-12-04,66,QC,Small Business,Referral
3959,2021-02-26,65,SK,Small Business,Sales Team
3960,2020-12-28,47,QC,Enterprise,Referral
3961,2020-04-26,29,ON,Individual,Organic
3962,2020-11-10,52,BC,Enterprise,Sales Team
3963,2020-07-30,28,NB,Individual,Referral
3964,2022-06-27,63,MB,Small Business,Organic
3965,2020-06-18,67,QC,Enterprise,Referral
3966,2020-08-29,38,ON,Small Business,Organic
3967,2020-06-13,38,NS,Enterprise,Sales Team
3968,2020-09-12,22,AB,Enterprise,Paid Ads
3969,2021-11-29,65,BC,Individual,Organic
3970,2021-12-24,37,NS,Individual,Organic
3971,2021-05-02,54,AB,Individual,Sales Team
3972,2021-09-23,20,QC,Enterprise,Paid Ads
3973,2020-07-06,61,SK,Small Business,Organic
3974,2022-04-12,50,MB,Small Business,Sales Team
3975,2021-07-10,70,QC,Individual,Paid Ads
3976,2020-11-18,26,NB,Small Business,Paid Ads
3977,2021-12-03,26,NS,Individual,Referral
3978,2021-04-23,21,NS,Enterprise,Paid Ads
3979,2021-12-20,52,NB,Small Business,Referral
3980,2021-02-15,34,NS,Individual,Sales Team
3981,2020-07-05,51,NS,Small Business,Organic
3982,2020-05-20,41,NB,Individual,Organic
3983,2020-09-01,49,NS,Individual,Sales Team
3984,2022-12-01,18,SK,Small Business,Organic
3985,2021-04-17,25,MB,Small Business,Referral
3986,2022-12-30,62,BC,Individual,Referral
3987,2022-12-18,40,QC,Small Business,Referral
3988,2022-07-26,64,BC,Individual,Sales Team
3989,2020-03-03,57,NB,Enterprise,Referral
3990,2020-11-30,29,ON,Small Business,Paid Ads
3991,2021-05-24,71,NS,Small Business,Paid Ads
3992,2020-08-18,29,AB,Individual,Paid Ads
3993,2020-05-21,63,NS,Individual,Paid Ads
3994,2021-01-20,64,QC,Enterprise,Sales Team
3995,2021-07-06,32,NB,Small Business,Referral
3996,2021-09-07,58,SK,Small Business,Sales Team
3997,2022-03-08,36,BC,Individual,Sales Team
3998,2020-03-17,43,BC,Small Business,Referral
3999,2022-11-17,69,ON,Individual,Organic
4000,2021-04-09,46,AB,Individual,Sales Team
4001,2021-02-08,39,BC,Individual,Sales Team
4002,2020-09-27,57,NB,Individual,Sales Team
4003,2020-02-18,38,AB,Enterprise,Sales Team
4004,2021-09-20,68,NS,Individual,Paid Ads
4005,2021-12-03,55,BC,Small Business,Paid Ads
4006,2022-05-13,37,MB,Enterprise,Paid Ads
4007,2022-05-04,74,SK,Enterprise,Referral
4008,2021-01-23,46,AB,Small Business,Referral
4009,2020-05-27,68,SK,Enterprise,Paid Ads
4010,2021-12-18,21,NB,Small Business,Referral
4011,2020-06-07,72,SK,Enterprise,Referral
4012,2020-08-05,24,AB,Enterprise,Sales Team
4013,2020-07-07,45,ON,Small Business,Sales Team
4014,2020-01-19,45,AB,Individual,Sales Team
4015,2020-04-05,21,BC,Individual,Paid Ads
4016,2020-12-11,39,QC,Individual,Organic
4017,2020-07-22,29,NB,Small Business,Organic
4018,2020-11-03,62,ON,Enterprise,Sales Team
4019,2021-09-14,20,AB,Individual,Paid Ads
4020,2021-08-01,39,QC,Small Business,Organic
4021,2022-12-02,61,QC,Small Business,Paid Ads
4022,2022-09-06,19,NS,Enterprise,Paid Ads
4023,2022-09-28,41,SK,Enterprise,Sales Team
4024,2020-05-10,51,MB,Enterprise,Referral
4025,2022-06-23,44,BC,Enterprise,Referral
4026,2022-06-29,72,BC,Enterprise,Referral
4027,2021-02-06,58,MB,Individual,Paid Ads
4028,2020-04-26,18,BC,Individual,Sales Team
4029,2020-02-03,25,SK,Enterprise,Paid Ads
4030,2020-04-10,40,NB,Individual,Referral
4031,2020-11-03,55,ON,Individual,Referral
4032,2022-09-30,23,BC,Enterprise,Referral
4033,2021-11-19,39,AB,Individual,Sales Team
4034,2020-07-19,42,ON,Small Business,Organic
4035,2020-05-22,35,ON,Individual,Sales Team
4036,2021-05-30,34,NS,Enterprise,Sales Team
4037,2020-07-09,29,SK,Small Business,Organic
